City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Year,Month,Day
Ahmedabad,2015-01-11,67.45057794890306,118.12710293078135,132.07,55.8,24.53,23.48347601937197,132.07,25.03,6.79,0.0,0.0,0.0,166.4635814889336,Moderate,2015,1,11
Ahmedabad,2015-01-12,67.45057794890306,118.12710293078135,52.04,40.67,90.24,23.48347601937197,52.04,51.84,45.89,2.41,0.03,7.88,166.4635814889336,Moderate,2015,1,12
Ahmedabad,2015-01-13,67.45057794890306,118.12710293078135,48.82,44.2,87.09,23.48347601937197,48.82,68.21,35.16,9.45,13.35,12.5,166.4635814889336,Moderate,2015,1,13
Ahmedabad,2015-01-14,67.45057794890306,118.12710293078135,19.2,27.86,33.05,23.48347601937197,19.2,52.65,20.96,2.16,2.26,5.19,166.4635814889336,Moderate,2015,1,14
Ahmedabad,2015-01-15,67.45057794890306,118.12710293078135,0.6,16.96,16.6,23.48347601937197,0.6,28.89,47.63,0.14,0.04,1.35,166.4635814889336,Moderate,2015,1,15
Ahmedabad,2015-01-16,67.45057794890306,118.12710293078135,1.63,21.72,22.86,23.48347601937197,1.63,38.27,46.03,0.35,0.05,2.01,166.4635814889336,Moderate,2015,1,16
Ahmedabad,2015-01-17,67.45057794890306,118.12710293078135,11.44,24.73,34.75,23.48347601937197,11.44,49.5,52.24,0.68,0.0,3.27,166.4635814889336,Moderate,2015,1,17
Ahmedabad,2015-01-18,67.45057794890306,118.12710293078135,6.1,25.77,29.57,23.48347601937197,6.1,48.43,53.49,0.74,0.21,2.75,166.4635814889336,Moderate,2015,1,18
Ahmedabad,2015-01-19,67.45057794890306,118.12710293078135,2.51,26.88,27.45,23.48347601937197,2.51,50.03,49.48,0.26,0.02,2.8,166.4635814889336,Moderate,2015,1,19
Ahmedabad,2015-01-20,67.45057794890306,118.12710293078135,7.92,26.8,32.4,23.48347601937197,7.92,58.87,56.37,0.24,0.01,3.97,166.4635814889336,Moderate,2015,1,20
Ahmedabad,2015-01-21,67.45057794890306,118.12710293078135,9.52,33.56,39.28,23.48347601937197,9.52,106.93,48.75,0.33,0.0,5.65,166.4635814889336,Moderate,2015,1,21
Ahmedabad,2015-01-22,67.45057794890306,118.12710293078135,9.05,17.51,22.33,23.48347601937197,9.05,23.71,42.22,0.0,0.0,4.51,166.4635814889336,Moderate,2015,1,22
Ahmedabad,2015-01-23,67.45057794890306,118.12710293078135,22.53,27.96,47.79,23.48347601937197,22.53,39.19,32.92,0.39,0.0,5.95,166.4635814889336,Moderate,2015,1,23
Ahmedabad,2015-01-24,67.45057794890306,118.12710293078135,2.03,20.39,21.4,23.48347601937197,2.03,40.07,32.49,0.47,0.7,1.54,166.4635814889336,Moderate,2015,1,24
Ahmedabad,2015-01-25,67.45057794890306,118.12710293078135,1.42,20.43,20.19,23.48347601937197,1.42,58.41,39.26,0.01,0.0,0.94,166.4635814889336,Moderate,2015,1,25
Ahmedabad,2015-01-26,67.45057794890306,118.12710293078135,2.27,21.16,21.81,23.48347601937197,2.27,43.73,39.83,0.06,0.0,1.55,166.4635814889336,Moderate,2015,1,26
Ahmedabad,2015-01-27,67.45057794890306,118.12710293078135,2.19,21.7,23.26,23.48347601937197,2.19,43.28,41.1,0.02,0.0,1.65,166.4635814889336,Moderate,2015,1,27
Ahmedabad,2015-01-28,73.24,118.12710293078135,5.72,21.11,25.84,23.48347601937197,5.72,36.52,62.42,0.03,0.01,1.41,166.4635814889336,Moderate,2015,1,28
Ahmedabad,2015-01-29,83.13,118.12710293078135,6.93,28.71,33.72,23.48347601937197,6.93,49.52,59.76,0.02,0.0,3.14,209.0,Poor,2015,1,29
Ahmedabad,2015-01-30,79.84,118.12710293078135,13.85,28.68,41.08,23.48347601937197,13.85,48.49,97.07,0.04,0.0,4.81,328.0,Very Poor,2015,1,30
Ahmedabad,2015-01-31,94.52,118.12710293078135,24.39,32.66,52.61,23.48347601937197,24.39,67.39,111.33,0.24,0.01,7.67,514.0,Severe,2015,1,31
Ahmedabad,2015-02-01,135.99,118.12710293078135,43.48,42.08,84.57,23.48347601937197,43.48,75.23,102.7,0.4,0.04,25.87,782.0,Severe,2015,2,1
Ahmedabad,2015-02-02,178.33,118.12710293078135,54.56,35.31,72.8,23.48347601937197,54.56,55.04,107.38,0.46,0.06,35.61,914.0,Severe,2015,2,2
Ahmedabad,2015-02-03,139.7,118.12710293078135,30.61,28.4,56.73,23.48347601937197,30.61,33.79,73.6,0.17,0.03,11.87,660.0,Severe,2015,2,3
Ahmedabad,2015-02-04,80.65,118.12710293078135,2.37,22.83,24.0,23.48347601937197,2.37,25.73,47.3,0.0,0.0,0.0,294.0,Poor,2015,2,4
Ahmedabad,2015-02-05,58.36,118.12710293078135,2.6,21.39,23.31,23.48347601937197,2.6,32.66,53.54,0.0,0.0,0.0,149.0,Moderate,2015,2,5
Ahmedabad,2015-02-06,79.29,118.12710293078135,1.16,26.94,26.83,23.48347601937197,1.16,67.41,59.3,0.0,0.0,0.0,190.0,Moderate,2015,2,6
Ahmedabad,2015-02-07,88.7,118.12710293078135,7.29,31.32,37.73,23.48347601937197,7.29,80.09,44.76,0.0,0.0,0.0,247.0,Poor,2015,2,7
Ahmedabad,2015-02-08,74.28,118.12710293078135,8.92,27.3,33.42,23.48347601937197,8.92,54.28,47.42,0.0,0.0,0.27,379.0,Very Poor,2015,2,8
Ahmedabad,2015-02-09,113.93,118.12710293078135,4.32,24.27,26.86,23.48347601937197,4.32,48.73,39.94,0.02,0.0,3.55,341.0,Very Poor,2015,2,9
Ahmedabad,2015-02-10,105.39,118.12710293078135,1.41,18.21,18.75,23.48347601937197,1.41,35.91,56.15,0.0,0.0,3.31,256.0,Poor,2015,2,10
Ahmedabad,2015-02-11,66.52,118.12710293078135,6.34,23.8,28.24,23.48347601937197,6.34,66.58,53.14,9.7,9.63,16.49,388.0,Very Poor,2015,2,11
Ahmedabad,2015-02-12,65.04,118.12710293078135,14.19,30.1,44.21,23.48347601937197,14.19,65.91,31.88,7.72,17.46,2.51,288.0,Poor,2015,2,12
Ahmedabad,2015-02-13,103.36,118.12710293078135,18.18,39.56,57.33,23.48347601937197,18.18,80.43,40.11,11.29,24.35,3.35,510.0,Severe,2015,2,13
Ahmedabad,2015-02-14,177.33,118.12710293078135,37.49,47.58,77.85,23.48347601937197,37.49,99.72,36.47,17.0,52.66,6.98,761.0,Severe,2015,2,14
Ahmedabad,2015-02-15,113.25,118.12710293078135,15.55,30.5,44.87,23.48347601937197,15.55,69.71,33.78,10.47,28.53,3.22,475.0,Severe,2015,2,15
Ahmedabad,2015-02-16,99.7,118.12710293078135,19.85,28.1,47.31,23.48347601937197,19.85,73.23,30.57,10.28,31.25,4.0,536.0,Severe,2015,2,16
Ahmedabad,2015-02-17,80.61,118.12710293078135,15.96,21.04,35.67,23.48347601937197,15.96,54.7,36.2,8.14,18.75,2.52,479.0,Severe,2015,2,17
Ahmedabad,2015-02-18,100.79,118.12710293078135,16.24,25.93,41.91,23.48347601937197,16.24,43.11,37.43,10.0,32.41,4.04,592.0,Severe,2015,2,18
Ahmedabad,2015-02-19,107.99,118.12710293078135,11.25,30.09,40.47,23.48347601937197,11.25,84.86,31.94,9.2,24.03,3.25,427.0,Severe,2015,2,19
Ahmedabad,2015-02-20,140.29,118.12710293078135,33.84,36.14,68.85,23.48347601937197,33.84,101.53,40.98,20.12,43.51,7.48,588.0,Severe,2015,2,20
Ahmedabad,2015-02-21,239.96,118.12710293078135,61.95,46.25,106.92,23.48347601937197,61.95,84.87,33.55,22.14,53.98,15.44,1141.0,Severe,2015,2,21
Ahmedabad,2015-02-22,142.96,118.12710293078135,45.45,48.21,92.32,23.48347601937197,45.45,62.96,34.77,7.35,22.4,8.47,669.0,Severe,2015,2,22
Ahmedabad,2015-02-23,238.41,118.12710293078135,77.7,55.07,131.32,23.48347601937197,77.7,89.07,37.3,50.61,163.64,28.46,1247.0,Severe,2015,2,23
Ahmedabad,2015-02-24,118.72,118.12710293078135,12.56,32.01,42.56,23.48347601937197,12.56,61.54,38.8,16.89,46.52,6.05,411.0,Severe,2015,2,24
Ahmedabad,2015-02-25,52.99,118.12710293078135,2.23,10.45,10.39,23.48347601937197,2.23,32.76,67.25,3.85,11.39,0.81,292.0,Poor,2015,2,25
Ahmedabad,2015-02-26,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2015,2,26
Ahmedabad,2015-02-27,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2015,2,27
Ahmedabad,2015-02-28,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2015,2,28
Ahmedabad,2015-03-01,61.12,118.12710293078135,3.58,16.81,20.92,23.48347601937197,3.58,28.44,30.48,2.69,1.58,1.32,166.4635814889336,Moderate,2015,3,1
Ahmedabad,2015-03-02,60.78,118.12710293078135,9.07,18.21,27.34,23.48347601937197,9.07,29.48,34.75,2.05,0.55,0.22,189.0,Moderate,2015,3,2
Ahmedabad,2015-03-03,91.83,118.12710293078135,12.99,28.71,40.76,23.48347601937197,12.99,39.71,38.46,2.69,1.74,2.25,408.0,Severe,2015,3,3
Ahmedabad,2015-03-04,93.88,118.12710293078135,18.21,29.38,47.01,23.48347601937197,18.21,62.75,46.79,5.21,2.55,1.55,383.0,Very Poor,2015,3,4
Ahmedabad,2015-03-05,173.01,118.12710293078135,48.44,42.27,90.73,23.48347601937197,48.44,78.76,59.39,9.72,9.96,4.13,780.0,Severe,2015,3,5
Ahmedabad,2015-03-06,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2015,3,6
Ahmedabad,2015-03-07,105.45,118.12710293078135,2.5,16.1,18.66,23.48347601937197,2.5,29.29,69.9,17.77,5.75,0.39,166.4635814889336,Moderate,2015,3,7
Ahmedabad,2015-03-08,71.56,118.12710293078135,3.51,16.83,20.32,23.48347601937197,3.51,30.28,57.16,3.95,8.01,0.63,190.0,Moderate,2015,3,8
Ahmedabad,2015-03-09,119.8,118.12710293078135,4.13,24.07,27.9,23.48347601937197,4.13,50.35,50.49,4.85,12.15,1.35,233.0,Poor,2015,3,9
Ahmedabad,2015-03-10,106.71,118.12710293078135,5.39,25.59,30.51,23.48347601937197,5.39,38.85,60.17,5.58,14.17,1.74,297.0,Poor,2015,3,10
Ahmedabad,2015-03-11,118.49,118.12710293078135,4.11,28.94,31.83,23.48347601937197,4.11,54.2,53.61,7.9,21.32,2.78,330.0,Very Poor,2015,3,11
Ahmedabad,2015-03-12,106.01,118.12710293078135,4.28,27.31,30.54,23.48347601937197,4.28,70.29,40.91,9.45,15.54,1.71,252.0,Poor,2015,3,12
Ahmedabad,2015-03-13,97.34,118.12710293078135,3.67,21.58,24.62,23.48347601937197,3.67,64.39,45.69,5.61,15.02,2.25,244.0,Poor,2015,3,13
Ahmedabad,2015-03-14,83.92,118.12710293078135,6.42,25.03,30.8,23.48347601937197,6.42,67.53,34.94,8.24,21.47,3.09,234.0,Poor,2015,3,14
Ahmedabad,2015-03-15,49.51,118.12710293078135,3.1,14.16,16.15,23.48347601937197,3.1,48.33,37.95,4.34,11.34,1.09,219.0,Poor,2015,3,15
Ahmedabad,2015-03-16,30.76,118.12710293078135,2.72,14.14,16.98,23.48347601937197,2.72,43.62,54.78,3.58,9.38,0.84,118.0,Moderate,2015,3,16
Ahmedabad,2015-03-17,50.29,118.12710293078135,5.34,29.84,33.28,23.48347601937197,5.34,59.23,45.44,5.45,15.12,1.65,231.0,Poor,2015,3,17
Ahmedabad,2015-03-18,57.69,118.12710293078135,25.36,29.48,54.79,23.48347601937197,25.36,58.33,52.87,9.55,32.11,4.53,286.0,Poor,2015,3,18
Ahmedabad,2015-03-19,105.06,118.12710293078135,46.24,37.05,82.23,23.48347601937197,46.24,53.62,45.65,20.89,75.36,12.7,883.0,Severe,2015,3,19
Ahmedabad,2015-03-20,94.1,118.12710293078135,22.14,36.53,57.49,23.48347601937197,22.14,61.31,46.77,17.5,52.01,7.9,720.0,Severe,2015,3,20
Ahmedabad,2015-03-21,111.89,118.12710293078135,22.25,43.29,64.53,23.48347601937197,22.25,66.44,50.57,18.03,56.86,8.86,570.0,Severe,2015,3,21
Ahmedabad,2015-03-22,108.59,118.12710293078135,25.38,39.34,63.01,23.48347601937197,25.38,75.8,46.68,15.78,48.41,7.07,589.0,Severe,2015,3,22
Ahmedabad,2015-03-23,130.76,118.12710293078135,45.61,41.03,85.76,23.48347601937197,45.61,65.77,41.58,24.12,85.31,12.56,818.0,Severe,2015,3,23
Ahmedabad,2015-03-24,143.55,118.12710293078135,27.3,31.15,57.16,23.48347601937197,27.3,50.98,35.38,18.61,72.78,10.15,737.0,Severe,2015,3,24
Ahmedabad,2015-03-25,165.07,118.12710293078135,23.83,34.48,57.71,23.48347601937197,23.83,64.32,43.79,29.14,64.01,8.51,585.0,Severe,2015,3,25
Ahmedabad,2015-03-26,166.85,118.12710293078135,17.93,43.3,60.07,23.48347601937197,17.93,79.71,53.44,24.09,67.38,9.76,616.0,Severe,2015,3,26
Ahmedabad,2015-03-27,147.38,118.12710293078135,6.4,35.82,40.22,23.48347601937197,6.4,46.89,17.94,14.23,41.88,5.7,437.0,Severe,2015,3,27
Ahmedabad,2015-03-28,158.25,118.12710293078135,5.86,27.89,32.65,23.48347601937197,5.86,142.36,38.54,13.67,21.24,2.83,321.0,Very Poor,2015,3,28
Ahmedabad,2015-03-29,237.76,118.12710293078135,4.99,21.8,25.37,23.48347601937197,4.99,96.28,39.77,8.68,14.95,1.28,372.0,Very Poor,2015,3,29
Ahmedabad,2015-03-30,133.37,118.12710293078135,3.88,17.99,21.02,23.48347601937197,3.88,57.34,39.66,5.76,11.74,1.04,339.0,Very Poor,2015,3,30
Ahmedabad,2015-03-31,133.3,118.12710293078135,6.52,20.0,26.18,23.48347601937197,6.52,51.58,59.03,9.94,21.13,2.31,339.0,Very Poor,2015,3,31
Ahmedabad,2015-04-01,96.04,118.12710293078135,3.8,20.07,23.46,23.48347601937197,3.8,62.42,46.61,7.54,13.44,1.65,324.0,Very Poor,2015,4,1
Ahmedabad,2015-04-02,77.69,118.12710293078135,5.24,18.87,23.06,23.48347601937197,5.24,100.48,27.14,9.49,11.77,1.6,222.0,Poor,2015,4,2
Ahmedabad,2015-04-03,53.07,118.12710293078135,4.17,13.82,17.45,23.48347601937197,4.17,40.36,21.76,4.47,6.94,0.42,169.0,Moderate,2015,4,3
Ahmedabad,2015-04-04,63.11,118.12710293078135,5.63,15.5,18.49,23.48347601937197,5.63,38.21,4.72,5.2,8.17,0.73,220.0,Poor,2015,4,4
Ahmedabad,2015-04-05,156.76,118.12710293078135,3.92,16.7,20.97,23.48347601937197,3.92,26.32,37.11,3.88,10.78,0.97,166.4635814889336,Moderate,2015,4,5
Ahmedabad,2015-04-06,120.96,118.12710293078135,4.23,20.86,25.02,23.48347601937197,4.23,35.54,35.66,6.05,15.85,1.68,303.0,Very Poor,2015,4,6
Ahmedabad,2015-04-07,138.63,118.12710293078135,5.65,25.47,30.67,23.48347601937197,5.65,87.43,29.77,11.25,24.67,3.12,314.0,Very Poor,2015,4,7
Ahmedabad,2015-04-08,144.36,118.12710293078135,15.82,30.69,46.1,23.48347601937197,15.82,66.39,27.34,17.22,49.56,7.71,378.0,Very Poor,2015,4,8
Ahmedabad,2015-04-09,85.03,118.12710293078135,3.3,26.7,27.41,23.48347601937197,3.3,59.16,35.89,7.58,29.19,4.08,415.0,Severe,2015,4,9
Ahmedabad,2015-04-10,134.6,118.12710293078135,5.9,26.27,28.7,23.48347601937197,5.9,34.53,7.0,0.0,0.0,0.0,166.4635814889336,Moderate,2015,4,10
Ahmedabad,2015-04-11,61.06,118.12710293078135,3.52,14.03,17.59,23.48347601937197,3.52,8.08,19.54,0.0,0.0,0.01,126.0,Moderate,2015,4,11
Ahmedabad,2015-04-12,39.42,118.12710293078135,5.28,19.56,24.66,23.48347601937197,5.28,17.66,31.3,0.0,0.0,0.0,175.0,Moderate,2015,4,12
Ahmedabad,2015-04-13,111.86,118.12710293078135,3.89,22.51,25.17,23.48347601937197,3.89,15.84,31.23,0.0,0.0,0.0,226.0,Poor,2015,4,13
Ahmedabad,2015-04-14,58.37,118.12710293078135,5.74,21.71,27.69,23.48347601937197,5.74,25.9,43.92,2.15,10.46,5.4,244.0,Poor,2015,4,14
Ahmedabad,2015-04-15,95.37,118.12710293078135,18.01,26.23,44.34,23.48347601937197,18.01,13.59,41.64,1.21,3.28,20.78,315.0,Very Poor,2015,4,15
Ahmedabad,2015-04-16,141.3,118.12710293078135,30.8,36.88,66.53,23.48347601937197,30.8,41.06,37.66,0.66,0.01,28.13,678.0,Severe,2015,4,16
Ahmedabad,2015-04-17,106.68,118.12710293078135,19.91,46.38,54.77,23.48347601937197,19.91,31.56,48.49,1.67,0.0,15.95,774.0,Severe,2015,4,17
Ahmedabad,2015-04-18,109.48,118.12710293078135,4.3,20.27,22.86,23.48347601937197,4.3,46.6,31.34,0.05,0.0,6.19,285.0,Poor,2015,4,18
Ahmedabad,2015-04-19,126.04,118.12710293078135,6.99,20.18,26.78,23.48347601937197,6.99,79.56,28.71,0.2,0.0,6.4,321.0,Very Poor,2015,4,19
Ahmedabad,2015-04-20,71.22,118.12710293078135,16.73,21.32,37.58,23.48347601937197,16.73,50.09,28.39,1.38,23.54,6.09,358.0,Very Poor,2015,4,20
Ahmedabad,2015-04-21,97.87,118.12710293078135,6.3,17.96,23.45,23.48347601937197,6.3,13.85,34.16,0.21,4.91,2.95,357.0,Very Poor,2015,4,21
Ahmedabad,2015-04-22,63.38,118.12710293078135,3.44,13.28,15.44,23.48347601937197,3.44,24.79,43.62,0.0,0.0,1.23,189.0,Moderate,2015,4,22
Ahmedabad,2015-04-23,75.29,118.12710293078135,3.35,14.29,17.97,23.48347601937197,3.35,76.05,60.71,0.0,0.01,2.27,166.4635814889336,Moderate,2015,4,23
Ahmedabad,2015-04-24,80.9,118.12710293078135,5.7,18.62,24.23,23.48347601937197,5.7,65.44,22.8,0.05,0.09,3.46,214.0,Poor,2015,4,24
Ahmedabad,2015-04-25,103.29,118.12710293078135,4.55,19.82,23.69,23.48347601937197,4.55,85.42,22.18,0.06,1.17,2.58,253.0,Poor,2015,4,25
Ahmedabad,2015-04-26,107.5,118.12710293078135,5.29,15.56,19.73,23.48347601937197,5.29,74.37,10.12,0.09,0.16,2.91,239.0,Poor,2015,4,26
Ahmedabad,2015-04-27,161.14,118.12710293078135,3.11,14.77,16.12,23.48347601937197,3.11,118.35,59.73,0.0,2.55,0.0,166.4635814889336,Moderate,2015,4,27
Ahmedabad,2015-04-28,102.58,118.12710293078135,3.88,12.74,16.82,23.48347601937197,3.88,41.94,26.89,0.02,6.4,0.76,166.4635814889336,Moderate,2015,4,28
Ahmedabad,2015-04-29,138.42,118.12710293078135,5.05,16.7,21.56,23.48347601937197,5.05,77.74,27.18,0.01,0.88,2.01,300.0,Poor,2015,4,29
Ahmedabad,2015-04-30,129.04,118.12710293078135,5.69,14.86,19.66,23.48347601937197,5.69,78.27,18.67,0.0,0.0,1.54,317.0,Very Poor,2015,4,30
Ahmedabad,2015-05-01,96.65,118.12710293078135,4.67,15.9,20.53,23.48347601937197,4.67,39.41,11.83,0.01,0.0,3.11,240.0,Poor,2015,5,1
Ahmedabad,2015-05-02,126.77,118.12710293078135,15.69,23.93,39.73,23.48347601937197,15.69,93.18,36.71,0.22,0.04,10.0,344.0,Very Poor,2015,5,2
Ahmedabad,2015-05-03,106.15,118.12710293078135,13.12,23.02,35.05,23.48347601937197,13.12,65.95,81.6,0.3,0.02,9.69,503.0,Severe,2015,5,3
Ahmedabad,2015-05-04,86.31,118.12710293078135,2.69,10.5,10.9,23.48347601937197,2.69,50.13,90.54,0.47,0.15,12.8,308.0,Very Poor,2015,5,4
Ahmedabad,2015-05-05,83.99,118.12710293078135,2.73,0.08,2.75,23.48347601937197,2.73,34.06,69.57,0.28,0.05,8.97,227.0,Poor,2015,5,5
Ahmedabad,2015-05-06,65.11,118.12710293078135,3.14,4.58,6.75,23.48347601937197,3.14,22.27,32.26,0.17,0.04,5.84,120.0,Moderate,2015,5,6
Ahmedabad,2015-05-07,51.03,118.12710293078135,6.24,20.47,26.2,23.48347601937197,6.24,15.5,31.44,0.0,0.0,1.29,158.0,Moderate,2015,5,7
Ahmedabad,2015-05-08,38.73,118.12710293078135,8.0,19.28,26.61,23.48347601937197,8.0,20.13,25.7,0.0,0.0,2.08,177.0,Moderate,2015,5,8
Ahmedabad,2015-05-09,61.12,118.12710293078135,9.94,17.82,27.18,23.48347601937197,9.94,39.69,25.9,0.0,0.0,3.49,201.0,Poor,2015,5,9
Ahmedabad,2015-05-10,58.44,118.12710293078135,10.68,17.24,27.38,23.48347601937197,10.68,54.69,18.89,0.0,0.0,1.39,211.0,Poor,2015,5,10
Ahmedabad,2015-05-11,61.49,118.12710293078135,11.44,16.69,27.61,23.48347601937197,11.44,42.66,18.2,0.01,0.0,2.59,221.0,Poor,2015,5,11
Ahmedabad,2015-05-12,65.39,118.12710293078135,12.3,16.08,27.86,23.48347601937197,12.3,27.96,22.35,0.0,0.0,2.29,233.0,Poor,2015,5,12
Ahmedabad,2015-05-13,100.92,118.12710293078135,20.42,18.9,37.83,23.48347601937197,20.42,31.9,22.84,4.9,19.26,8.21,481.0,Severe,2015,5,13
Ahmedabad,2015-05-14,97.48,118.12710293078135,5.31,30.02,33.62,23.48347601937197,5.31,36.05,16.26,10.6,34.91,3.85,352.0,Very Poor,2015,5,14
Ahmedabad,2015-05-15,129.27,118.12710293078135,14.28,28.33,41.92,23.48347601937197,14.28,70.13,25.4,16.9,44.19,4.97,327.0,Very Poor,2015,5,15
Ahmedabad,2015-05-16,129.58,118.12710293078135,21.23,28.79,45.4,23.48347601937197,21.23,17.66,34.42,20.53,85.73,11.56,577.0,Severe,2015,5,16
Ahmedabad,2015-05-17,100.57,118.12710293078135,7.56,18.79,24.33,23.48347601937197,7.56,38.76,38.83,4.92,17.94,1.54,411.0,Severe,2015,5,17
Ahmedabad,2015-05-18,130.34,118.12710293078135,7.14,17.43,23.72,23.48347601937197,7.14,52.07,29.05,5.05,14.0,1.3,212.0,Poor,2015,5,18
Ahmedabad,2015-05-19,53.24,118.12710293078135,8.05,15.86,23.34,23.48347601937197,8.05,36.23,21.58,5.23,15.0,1.02,280.0,Poor,2015,5,19
Ahmedabad,2015-05-20,42.0,118.12710293078135,10.44,18.16,21.8,23.48347601937197,10.44,17.0,25.5,0.0,0.0,0.0,162.0,Moderate,2015,5,20
Ahmedabad,2015-05-21,50.1,118.12710293078135,9.46,14.9,22.5,23.48347601937197,9.46,30.67,12.91,0.41,1.89,1.44,166.4635814889336,Moderate,2015,5,21
Ahmedabad,2015-05-22,83.69,118.12710293078135,10.89,17.18,27.15,23.48347601937197,10.89,41.12,35.61,12.62,20.2,17.84,569.0,Severe,2015,5,22
Ahmedabad,2015-05-23,38.88,118.12710293078135,2.18,16.28,17.74,23.48347601937197,2.18,26.4,12.47,3.0,6.96,6.37,128.0,Moderate,2015,5,23
Ahmedabad,2015-05-24,46.89,118.12710293078135,2.96,16.17,18.49,23.48347601937197,2.96,41.96,10.74,3.41,8.87,3.53,129.0,Moderate,2015,5,24
Ahmedabad,2015-05-25,70.96,118.12710293078135,4.12,15.47,19.28,23.48347601937197,4.12,23.67,16.01,3.72,8.13,4.06,152.0,Moderate,2015,5,25
Ahmedabad,2015-05-26,53.66,118.12710293078135,4.23,14.43,18.06,23.48347601937197,4.23,14.46,45.64,2.39,6.4,3.53,176.0,Moderate,2015,5,26
Ahmedabad,2015-05-27,45.49,118.12710293078135,4.26,13.73,17.1,23.48347601937197,4.26,12.85,71.85,2.5,5.96,3.36,167.0,Moderate,2015,5,27
Ahmedabad,2015-05-28,60.86,118.12710293078135,5.27,16.61,21.42,23.48347601937197,5.27,14.91,41.19,3.03,9.18,6.54,106.0,Moderate,2015,5,28
Ahmedabad,2015-05-29,51.93,118.12710293078135,13.71,17.87,31.64,23.48347601937197,13.71,15.33,12.88,6.32,19.17,10.57,231.0,Poor,2015,5,29
Ahmedabad,2015-05-30,77.87,118.12710293078135,6.67,17.12,23.0,23.48347601937197,6.67,46.82,16.67,4.79,9.78,5.1,327.0,Very Poor,2015,5,30
Ahmedabad,2015-05-31,57.59,118.12710293078135,5.6,15.47,20.42,23.48347601937197,5.6,41.68,25.51,2.64,6.3,3.08,174.0,Moderate,2015,5,31
Ahmedabad,2015-06-01,77.22,118.12710293078135,7.02,15.47,21.13,23.48347601937197,7.02,71.97,9.56,3.74,8.45,1.17,185.0,Moderate,2015,6,1
Ahmedabad,2015-06-02,45.29,118.12710293078135,7.25,12.74,19.66,23.48347601937197,7.25,18.64,6.32,2.73,6.99,0.76,179.0,Moderate,2015,6,2
Ahmedabad,2015-06-03,103.78,118.12710293078135,6.36,13.9,19.86,23.48347601937197,6.36,7.76,15.27,0.82,1.37,0.81,211.0,Poor,2015,6,3
