City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Year,Month,Day
Ahmedabad,2017-03-01,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,1
Ahmedabad,2017-03-02,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,2
Ahmedabad,2017-03-03,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,3
Ahmedabad,2017-03-04,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,4
Ahmedabad,2017-03-05,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,5
Ahmedabad,2017-03-06,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,6
Ahmedabad,2017-03-07,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,7
Ahmedabad,2017-03-08,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,8
Ahmedabad,2017-03-09,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,9
Ahmedabad,2017-03-10,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,10
Ahmedabad,2017-03-11,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,11
Ahmedabad,2017-03-12,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,12
Ahmedabad,2017-03-13,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,13
Ahmedabad,2017-03-14,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,14
Ahmedabad,2017-03-15,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,15
Ahmedabad,2017-03-16,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,16
Ahmedabad,2017-03-17,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,17
Ahmedabad,2017-03-18,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,18
Ahmedabad,2017-03-19,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,19
Ahmedabad,2017-03-20,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,20
Ahmedabad,2017-03-21,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,21
Ahmedabad,2017-03-22,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,22
Ahmedabad,2017-03-23,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,0.0,0.0,0.0,166.4635814889336,Moderate,2017,3,23
Ahmedabad,2017-03-24,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,3,24
Ahmedabad,2017-03-25,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,3,25
Ahmedabad,2017-03-26,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,3,26
Ahmedabad,2017-03-27,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,3,27
Ahmedabad,2017-03-28,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,3,28
Ahmedabad,2017-03-29,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,3,29
Ahmedabad,2017-03-30,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,3,30
Ahmedabad,2017-03-31,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,3,31
Ahmedabad,2017-04-01,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,1
Ahmedabad,2017-04-02,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,2
Ahmedabad,2017-04-03,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,3
Ahmedabad,2017-04-04,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,4
Ahmedabad,2017-04-05,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,5
Ahmedabad,2017-04-06,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,6
Ahmedabad,2017-04-07,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,7
Ahmedabad,2017-04-08,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,8
Ahmedabad,2017-04-09,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,9
Ahmedabad,2017-04-10,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,10
Ahmedabad,2017-04-11,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,11
Ahmedabad,2017-04-12,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,12
Ahmedabad,2017-04-13,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,13
Ahmedabad,2017-04-14,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,14
Ahmedabad,2017-04-15,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,15
Ahmedabad,2017-04-16,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,16
Ahmedabad,2017-04-17,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,17
Ahmedabad,2017-04-18,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,18
Ahmedabad,2017-04-19,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,19
Ahmedabad,2017-04-20,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,20
Ahmedabad,2017-04-21,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,21
Ahmedabad,2017-04-22,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2017,4,22
