City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Year,Month,Day
Ahmedabad,2018-01-12,110.34,118.12710293078135,30.4,150.93,94.57,23.48347601937197,30.4,95.48,47.58,16.99,102.25,16.31,898.0,Severe,2018,1,12
Ahmedabad,2018-01-13,82.53,118.12710293078135,20.58,150.48,88.76,23.48347601937197,20.58,106.65,43.23,15.93,76.58,13.48,421.0,Severe,2018,1,13
Ahmedabad,2018-01-14,108.01,118.12710293078135,22.69,132.63,81.63,23.48347601937197,22.69,86.78,10.99,15.14,58.18,10.19,542.0,Severe,2018,1,14
Ahmedabad,2018-01-15,92.94,118.12710293078135,14.34,114.26,66.44,23.48347601937197,14.34,83.85,51.68,11.26,38.97,7.45,610.0,Severe,2018,1,15
Ahmedabad,2018-01-16,87.3,118.12710293078135,44.01,163.43,112.56,23.48347601937197,44.01,127.99,12.21,18.24,77.88,13.33,716.0,Severe,2018,1,16
Ahmedabad,2018-01-17,89.06,118.12710293078135,29.54,132.69,86.77,23.48347601937197,29.54,119.07,41.74,25.0,85.81,13.5,804.0,Severe,2018,1,17
Ahmedabad,2018-01-18,51.61,118.12710293078135,32.42,127.3,86.29,23.48347601937197,32.42,100.99,31.7,14.07,54.29,9.53,656.0,Severe,2018,1,18
Ahmedabad,2018-01-19,91.13,118.12710293078135,65.07,169.17,131.09,23.48347601937197,65.07,128.78,25.03,21.46,61.87,9.84,1201.0,Severe,2018,1,19
Ahmedabad,2018-01-20,88.69,118.12710293078135,52.45,164.88,122.7,23.48347601937197,52.45,100.85,60.49,26.98,118.22,24.42,166.4635814889336,Moderate,2018,1,20
Ahmedabad,2018-01-21,108.92,118.12710293078135,30.7,273.39,155.55,23.48347601937197,30.7,113.34,59.23,39.79,189.75,48.76,595.0,Severe,2018,1,21
Ahmedabad,2018-01-22,89.63,118.12710293078135,9.92,141.29,76.32,23.48347601937197,9.92,124.11,70.9,14.07,48.33,4.11,384.0,Very Poor,2018,1,22
Ahmedabad,2018-01-23,55.27,118.12710293078135,29.44,86.96,66.11,23.48347601937197,29.44,91.67,47.71,7.96,40.51,7.73,332.0,Very Poor,2018,1,23
Ahmedabad,2018-01-24,97.88,118.12710293078135,52.63,123.1,111.32,23.48347601937197,52.63,100.55,40.9,25.75,109.29,18.66,1155.0,Severe,2018,1,24
Ahmedabad,2018-01-25,128.56,118.12710293078135,89.57,160.65,157.6,23.48347601937197,89.57,124.43,40.06,36.0,111.01,29.73,1355.0,Severe,2018,1,25
Ahmedabad,2018-01-26,103.63,118.12710293078135,52.92,173.52,132.44,23.48347601937197,52.92,96.19,43.5,24.12,102.83,20.09,1367.0,Severe,2018,1,26
Ahmedabad,2018-01-27,102.16,118.12710293078135,15.17,145.55,82.32,23.48347601937197,15.17,137.02,63.22,13.51,56.14,5.82,795.0,Severe,2018,1,27
Ahmedabad,2018-01-28,89.53,118.12710293078135,35.38,122.51,94.35,23.48347601937197,35.38,156.59,83.69,14.9,82.3,12.69,430.0,Severe,2018,1,28
Ahmedabad,2018-01-29,101.92,118.12710293078135,65.27,189.67,141.23,23.48347601937197,65.27,125.54,41.52,18.18,69.89,13.38,1153.0,Severe,2018,1,29
Ahmedabad,2018-01-30,117.99,118.12710293078135,83.78,203.41,161.75,23.48347601937197,83.78,147.58,41.0,24.68,100.81,19.45,1414.0,Severe,2018,1,30
Ahmedabad,2018-01-31,115.79,118.12710293078135,42.54,166.11,124.97,23.48347601937197,42.54,151.92,32.24,12.32,41.88,8.79,1042.0,Severe,2018,1,31
Ahmedabad,2018-02-01,189.12,118.12710293078135,94.0,178.13,160.97,23.48347601937197,94.0,168.44,39.06,0.74,5.81,3.21,1613.0,Severe,2018,2,1
Ahmedabad,2018-02-02,88.37,118.12710293078135,15.14,155.73,87.26,23.48347601937197,15.14,106.29,44.14,0.74,5.81,3.21,433.0,Severe,2018,2,2
Ahmedabad,2018-02-03,96.64,118.12710293078135,73.16,201.59,152.93,23.48347601937197,73.16,146.13,7.97,0.74,5.81,3.21,692.0,Severe,2018,2,3
Ahmedabad,2018-02-04,98.0,118.12710293078135,71.48,201.17,151.47,23.48347601937197,71.48,146.25,7.94,0.74,5.81,3.21,620.0,Severe,2018,2,4
Ahmedabad,2018-02-05,93.31,118.12710293078135,49.85,186.16,128.01,23.48347601937197,49.85,142.83,32.93,0.74,5.81,3.21,617.0,Severe,2018,2,5
Ahmedabad,2018-02-06,104.89,118.12710293078135,25.46,153.96,94.11,23.48347601937197,25.46,121.22,38.11,0.74,5.81,3.21,590.0,Severe,2018,2,6
Ahmedabad,2018-02-07,109.34,118.12710293078135,27.03,156.18,96.35,23.48347601937197,27.03,121.57,49.84,0.74,5.81,3.21,856.0,Severe,2018,2,7
Ahmedabad,2018-02-08,70.25,118.12710293078135,48.11,140.78,105.05,23.48347601937197,48.11,97.56,55.79,0.74,5.81,3.21,587.0,Severe,2018,2,8
Ahmedabad,2018-02-09,103.17,118.12710293078135,108.99,173.67,166.23,23.48347601937197,108.99,125.46,42.09,0.74,5.81,3.21,1423.0,Severe,2018,2,9
Ahmedabad,2018-02-10,185.77,118.12710293078135,124.01,172.84,186.66,23.48347601937197,124.01,120.94,40.97,0.74,5.81,3.21,1917.0,Severe,2018,2,10
Ahmedabad,2018-02-11,84.48,118.12710293078135,20.33,99.65,63.78,23.48347601937197,20.33,151.24,29.52,0.74,5.81,3.21,471.0,Severe,2018,2,11
Ahmedabad,2018-02-12,89.41,118.12710293078135,28.93,130.93,85.46,23.48347601937197,28.93,110.86,34.08,0.74,5.81,3.21,488.0,Severe,2018,2,12
Ahmedabad,2018-02-13,64.61,118.12710293078135,10.31,117.16,64.84,23.48347601937197,10.31,104.81,51.44,0.74,5.81,3.21,471.0,Severe,2018,2,13
Ahmedabad,2018-02-14,65.35,118.12710293078135,6.17,104.31,53.74,23.48347601937197,6.17,59.29,64.67,0.74,5.81,3.21,172.0,Moderate,2018,2,14
Ahmedabad,2018-02-15,52.18,118.12710293078135,32.36,106.89,76.29,23.48347601937197,32.36,84.2,62.74,0.74,5.81,3.21,390.0,Very Poor,2018,2,15
Ahmedabad,2018-02-16,75.13,118.12710293078135,36.67,176.38,113.4,23.48347601937197,36.67,124.9,67.84,0.74,5.81,3.21,802.0,Severe,2018,2,16
Ahmedabad,2018-02-17,83.65,118.12710293078135,47.49,180.34,123.41,23.48347601937197,47.49,130.27,47.95,0.74,5.81,3.21,1035.0,Severe,2018,2,17
Ahmedabad,2018-02-18,220.49,118.12710293078135,108.73,177.19,178.15,23.48347601937197,108.73,133.39,41.76,0.74,5.81,3.21,1477.0,Severe,2018,2,18
Ahmedabad,2018-02-19,242.66,118.12710293078135,132.47,199.17,246.03,23.48347601937197,132.47,14.53197725590996,44.06,0.74,5.81,3.21,2049.0,Severe,2018,2,19
Ahmedabad,2018-02-20,114.78,118.12710293078135,74.41,159.18,138.66,23.48347601937197,74.41,122.06,32.35,9.83,41.52,10.93,1314.0,Severe,2018,2,20
Ahmedabad,2018-02-21,92.92,118.12710293078135,66.96,164.78,130.45,23.48347601937197,66.96,123.47,46.91,18.99,134.73,29.26,1215.0,Severe,2018,2,21
Ahmedabad,2018-02-22,91.66,118.12710293078135,92.86,135.71,136.23,23.48347601937197,92.86,108.4,46.15,27.37,129.03,30.26,1483.0,Severe,2018,2,22
Ahmedabad,2018-02-23,138.4,118.12710293078135,134.85,141.97,169.89,23.48347601937197,134.85,127.68,25.63,28.04,205.68,40.05,1526.0,Severe,2018,2,23
Ahmedabad,2018-02-24,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2018,2,24
Ahmedabad,2018-02-25,38.82,118.12710293078135,27.81,125.35,81.9,23.48347601937197,27.81,91.52,46.78,7.73,72.55,16.33,166.4635814889336,Moderate,2018,2,25
Ahmedabad,2018-02-26,49.18,118.12710293078135,30.05,135.69,88.62,23.48347601937197,30.05,123.83,40.63,10.88,75.24,15.72,460.0,Severe,2018,2,26
Ahmedabad,2018-02-27,56.42,118.12710293078135,35.02,152.62,100.58,23.48347601937197,35.02,124.25,44.79,11.98,88.61,18.38,700.0,Severe,2018,2,27
Ahmedabad,2018-02-28,60.36,118.12710293078135,18.78,177.23,100.47,23.48347601937197,18.78,124.95,51.14,15.64,93.04,18.76,831.0,Severe,2018,2,28
Ahmedabad,2018-03-01,54.45,118.12710293078135,8.51,116.22,63.04,23.48347601937197,8.51,167.13,9.36,11.97,70.75,17.01,291.0,Poor,2018,3,1
Ahmedabad,2018-03-02,53.5,118.12710293078135,4.52,105.31,54.74,23.48347601937197,4.52,171.32,34.49143047551845,11.62,69.29,16.62,132.0,Moderate,2018,3,2
Ahmedabad,2018-03-03,41.64,118.12710293078135,13.79,104.44,61.23,23.48347601937197,13.79,109.4,63.12,12.47,69.84,13.17,212.0,Poor,2018,3,3
Ahmedabad,2018-03-04,32.36,118.12710293078135,25.68,78.27,57.34,23.48347601937197,25.68,71.59,44.82,7.3,76.14,12.58,717.0,Severe,2018,3,4
Ahmedabad,2018-03-05,29.98,118.12710293078135,22.14,114.5,72.38,23.48347601937197,22.14,97.02,37.0,8.94,64.57,11.58,525.0,Severe,2018,3,5
Ahmedabad,2018-03-06,33.3,118.12710293078135,52.23,128.12,111.18,23.48347601937197,52.23,99.65,42.05,20.61,91.72,19.35,777.0,Severe,2018,3,6
Ahmedabad,2018-03-07,56.51,118.12710293078135,10.58,121.56,66.9,23.48347601937197,10.58,81.19,54.42,8.42,53.98,13.31,807.0,Severe,2018,3,7
Ahmedabad,2018-03-08,88.85,118.12710293078135,46.93,147.44,109.62,23.48347601937197,46.93,82.23,67.24,13.08,69.23,13.24,520.0,Severe,2018,3,8
Ahmedabad,2018-03-09,111.68,118.12710293078135,41.3,119.71,108.46,23.48347601937197,41.3,94.48,53.57,17.49,68.66,16.0,1171.0,Severe,2018,3,9
Ahmedabad,2018-03-10,114.06,118.12710293078135,52.37,131.09,118.44,23.48347601937197,52.37,82.54,56.94,56.27,107.66,25.67,1332.0,Severe,2018,3,10
Ahmedabad,2018-03-11,116.93,118.12710293078135,31.48,118.96,104.3,23.48347601937197,31.48,98.31,53.2,24.48,128.41,25.34,1260.0,Severe,2018,3,11
Ahmedabad,2018-03-12,84.19,118.12710293078135,51.41,136.64,105.02,23.48347601937197,51.41,101.89,50.69,21.27,63.94,9.42,708.0,Severe,2018,3,12
Ahmedabad,2018-03-13,98.53,118.12710293078135,70.03,101.27,105.37,23.48347601937197,70.03,82.76,38.63,14.37,58.25,11.7,1108.0,Severe,2018,3,13
Ahmedabad,2018-03-14,84.16,118.12710293078135,17.12,91.61,57.46,23.48347601937197,17.12,72.88,24.38,13.56,35.06,6.01,761.0,Severe,2018,3,14
Ahmedabad,2018-03-15,71.82,118.12710293078135,37.72,77.57,75.31,23.48347601937197,37.72,59.98,46.07,15.85,41.29,8.02,541.0,Severe,2018,3,15
Ahmedabad,2018-03-16,80.51,118.12710293078135,80.75,83.56,104.64,23.48347601937197,80.75,45.11,36.86,19.32,76.59,13.9,1274.0,Severe,2018,3,16
Ahmedabad,2018-03-17,133.48,118.12710293078135,54.16,112.13,95.12,23.48347601937197,54.16,93.54,45.02,14.09,54.92,9.61,1241.0,Severe,2018,3,17
Ahmedabad,2018-03-18,116.54,118.12710293078135,45.17,140.86,103.35,23.48347601937197,45.17,118.35,10.65,11.53,66.97,9.89,1210.0,Severe,2018,3,18
Ahmedabad,2018-03-19,98.49,118.12710293078135,17.14,87.62,55.53,23.48347601937197,17.14,56.14,34.49143047551845,7.12,31.65,5.03,301.0,Very Poor,2018,3,19
Ahmedabad,2018-03-20,160.68,118.12710293078135,14.93,97.06,58.49,23.48347601937197,14.93,51.32,59.78,7.58,39.23,4.58,549.0,Severe,2018,3,20
Ahmedabad,2018-03-21,102.05,118.12710293078135,15.35,81.15,51.04,23.48347601937197,15.35,57.4,47.29,0.99,7.55,6.0,414.0,Severe,2018,3,21
Ahmedabad,2018-03-22,100.33,118.12710293078135,9.58,92.44,52.24,23.48347601937197,9.58,37.78,60.16,0.74,5.89,3.79,484.0,Severe,2018,3,22
Ahmedabad,2018-03-23,99.73,118.12710293078135,30.04,152.23,96.68,23.48347601937197,30.04,75.71,62.24,0.74,6.68,3.21,577.0,Severe,2018,3,23
Ahmedabad,2018-03-24,104.22,118.12710293078135,39.51,142.95,118.86,23.48347601937197,39.51,72.1,52.74,0.74,5.81,3.21,862.0,Severe,2018,3,24
Ahmedabad,2018-03-25,109.8,118.12710293078135,30.62,132.61,87.54,23.48347601937197,30.62,99.72,57.77,0.74,5.81,3.21,889.0,Severe,2018,3,25
Ahmedabad,2018-03-26,124.44,118.12710293078135,42.25,147.48,125.33,23.48347601937197,42.25,119.98,51.56,0.74,5.81,3.21,1001.0,Severe,2018,3,26
Ahmedabad,2018-03-27,180.27,118.12710293078135,63.29,156.21,132.31,23.48347601937197,63.29,118.43,50.27,7.21,31.9,6.99,1156.0,Severe,2018,3,27
Ahmedabad,2018-03-28,138.6,118.12710293078135,13.28,93.81,55.67,23.48347601937197,13.28,116.67,55.1,12.15,41.59,6.18,691.0,Severe,2018,3,28
Ahmedabad,2018-03-29,139.21,118.12710293078135,61.15,148.06,117.86,23.48347601937197,61.15,103.12,63.73,16.49,48.57,8.29,308.0,Very Poor,2018,3,29
Ahmedabad,2018-03-30,154.09,118.12710293078135,51.8,101.12,94.39,23.48347601937197,51.8,111.55,48.08,17.66,60.63,10.61,965.0,Severe,2018,3,30
Ahmedabad,2018-03-31,121.0,118.12710293078135,14.95,93.59,56.81,23.48347601937197,14.95,119.43,50.94,9.17,34.15,4.39,1434.0,Severe,2018,3,31
Ahmedabad,2018-04-01,80.56,118.12710293078135,44.37,126.32,95.06,23.48347601937197,44.37,118.21,52.22,10.26,49.38,7.55,579.0,Severe,2018,4,1
Ahmedabad,2018-04-02,103.75,118.12710293078135,22.81,98.54,65.46,23.48347601937197,22.81,117.34,50.17,11.45,56.31,8.65,1034.0,Severe,2018,4,2
Ahmedabad,2018-04-03,75.68,118.12710293078135,10.93,70.57,42.58,23.48347601937197,10.93,106.94,68.45,8.15,32.62,4.76,498.0,Severe,2018,4,3
Ahmedabad,2018-04-04,62.83,118.12710293078135,21.11,68.69,49.24,23.48347601937197,21.11,67.09,71.3,9.24,29.75,5.67,265.0,Poor,2018,4,4
Ahmedabad,2018-04-05,104.23,118.12710293078135,40.3,69.08,63.98,23.48347601937197,40.3,19.21,42.57,15.3,42.19,8.47,740.0,Severe,2018,4,5
Ahmedabad,2018-04-06,91.04,118.12710293078135,5.88,64.6,35.89,23.48347601937197,5.88,74.09,29.65,7.72,23.75,3.88,856.0,Severe,2018,4,6
Ahmedabad,2018-04-07,90.13,118.12710293078135,15.24,81.38,51.07,23.48347601937197,15.24,73.62,73.07,8.88,32.62,5.49,304.0,Very Poor,2018,4,7
Ahmedabad,2018-04-08,160.43,118.12710293078135,19.45,65.53,46.48,23.48347601937197,19.45,49.95,55.47,11.37,31.65,4.75,657.0,Severe,2018,4,8
Ahmedabad,2018-04-09,94.55,118.12710293078135,20.11,58.27,43.43,23.48347601937197,20.11,51.53,57.33,3.6,24.02,3.49,403.0,Severe,2018,4,9
Ahmedabad,2018-04-10,124.59,118.12710293078135,30.88,67.31,55.88,23.48347601937197,30.88,82.97,27.52,9.43,37.02,3.85,596.0,Severe,2018,4,10
Ahmedabad,2018-04-11,92.5,118.12710293078135,18.14,61.82,43.69,23.48347601937197,18.14,77.85,22.98,7.83,26.62,3.21,392.0,Very Poor,2018,4,11
Ahmedabad,2018-04-12,86.29,118.12710293078135,16.35,60.84,41.88,23.48347601937197,16.35,82.34,31.03,6.17,25.77,3.63,414.0,Severe,2018,4,12
Ahmedabad,2018-04-13,104.21,118.12710293078135,22.52,72.51,52.07,23.48347601937197,22.52,65.42,39.14,10.93,36.5,7.05,442.0,Severe,2018,4,13
Ahmedabad,2018-04-14,88.5,118.12710293078135,26.61,60.36,49.28,23.48347601937197,26.61,3.3,32.95,10.73,32.52,5.64,438.0,Severe,2018,4,14
Ahmedabad,2018-04-15,84.47,118.12710293078135,23.17,61.41,47.25,23.48347601937197,23.17,3.3,45.89,7.15,33.77,4.58,561.0,Severe,2018,4,15
Ahmedabad,2018-04-16,73.54,118.12710293078135,29.4,62.95,52.65,23.48347601937197,29.4,3.3,34.49143047551845,9.83,39.22,5.94,660.0,Severe,2018,4,16
Ahmedabad,2018-04-17,53.89,118.12710293078135,31.91,58.22,52.21,23.48347601937197,31.91,18.91,60.58,2.32,14.65,3.73,616.0,Severe,2018,4,17
Ahmedabad,2018-04-18,60.08,118.12710293078135,48.77,47.34,60.53,23.48347601937197,48.77,22.65,51.62,6.72,30.49,6.85,855.0,Severe,2018,4,18
Ahmedabad,2018-04-19,53.13,118.12710293078135,12.2,44.61,30.87,23.48347601937197,12.2,94.03,36.42,4.19,20.03,4.64,633.0,Severe,2018,4,19
Ahmedabad,2018-04-20,71.3,118.12710293078135,7.93,35.8,23.38,23.48347601937197,7.93,63.28,34.83,0.74,6.61,3.21,274.0,Poor,2018,4,20
Ahmedabad,2018-04-21,37.9,118.12710293078135,4.96,31.24,18.93,23.48347601937197,4.96,16.31,34.76,0.74,15.2,3.21,210.0,Poor,2018,4,21
Ahmedabad,2018-04-22,78.18,118.12710293078135,20.3,71.56,50.06,23.48347601937197,20.3,51.41,10.44,6.65,35.04,5.1,478.0,Severe,2018,4,22
Ahmedabad,2018-04-23,56.35,118.12710293078135,25.34,86.03,60.88,23.48347601937197,25.34,15.96,77.4,7.94,40.35,8.15,465.0,Severe,2018,4,23
Ahmedabad,2018-04-24,59.66,118.12710293078135,47.44,77.68,77.3,23.48347601937197,47.44,26.01,63.51,11.44,63.31,9.05,836.0,Severe,2018,4,24
Ahmedabad,2018-04-25,114.6,118.12710293078135,42.76,36.29,49.36,23.48347601937197,42.76,22.99,56.47,9.97,51.66,10.88,1235.0,Severe,2018,4,25
Ahmedabad,2018-04-26,74.48,118.12710293078135,9.84,51.25,32.34,23.48347601937197,9.84,48.6,37.97,5.49,26.4,3.76,525.0,Severe,2018,4,26
Ahmedabad,2018-04-27,81.11,118.12710293078135,25.37,48.95,42.76,23.48347601937197,25.37,40.55,26.21,8.55,37.83,5.85,525.0,Severe,2018,4,27
Ahmedabad,2018-04-28,100.39,118.12710293078135,10.39,42.83,28.5,23.48347601937197,10.39,42.89,30.16,5.91,23.33,3.34,650.0,Severe,2018,4,28
Ahmedabad,2018-04-29,39.97,118.12710293078135,7.15,32.39,19.83,23.48347601937197,7.15,30.7,36.08,2.62,15.35,3.21,219.0,Poor,2018,4,29
Ahmedabad,2018-04-30,53.61,118.12710293078135,16.93,37.01,19.98,23.48347601937197,16.93,51.64,16.92,6.99,21.11,2.51,328.0,Very Poor,2018,4,30
Ahmedabad,2018-05-01,63.06,118.12710293078135,13.88,28.22,24.09,23.48347601937197,13.88,69.46,25.88,9.26,28.44,0.65,351.0,Very Poor,2018,5,1
Ahmedabad,2018-05-02,46.17,118.12710293078135,10.7,30.48,22.85,23.48347601937197,10.7,51.35,27.9,6.65,28.04,0.65,286.0,Poor,2018,5,2
Ahmedabad,2018-05-03,61.24,118.12710293078135,14.21,35.33,27.84,23.48347601937197,14.21,82.15,9.69,8.99,32.13,0.65,337.0,Very Poor,2018,5,3
Ahmedabad,2018-05-04,41.81,118.12710293078135,8.66,27.69,19.91,23.48347601937197,8.66,36.92,34.49143047551845,5.04,23.67,0.65,249.0,Poor,2018,5,4
Ahmedabad,2018-05-05,55.09,118.12710293078135,15.63,33.93,28.21,23.48347601937197,15.63,57.46,34.49143047551845,15.19,32.95,1.79,376.0,Very Poor,2018,5,5
Ahmedabad,2018-05-06,65.54,118.12710293078135,13.95,36.07,27.95,23.48347601937197,13.95,87.14,34.49143047551845,11.0,31.53,0.65,415.0,Severe,2018,5,6
Ahmedabad,2018-05-07,41.04,118.12710293078135,7.56,28.36,19.48,23.48347601937197,7.56,54.07,34.49143047551845,5.02,20.38,0.65,228.0,Poor,2018,5,7
Ahmedabad,2018-05-08,49.71,118.12710293078135,9.59,28.6,21.11,23.48347601937197,9.59,53.54,34.54,7.95,26.87,0.65,266.0,Poor,2018,5,8
Ahmedabad,2018-05-09,44.75,118.12710293078135,10.25,28.9,21.64,23.48347601937197,10.25,65.8,28.02,7.63,26.17,1.04,257.0,Poor,2018,5,9
Ahmedabad,2018-05-10,45.84,118.12710293078135,26.72,29.72,34.15,23.48347601937197,26.72,61.44,35.85,13.84,45.8,4.61,409.0,Severe,2018,5,10
Ahmedabad,2018-05-11,76.36,118.12710293078135,8.33,33.82,22.72,23.48347601937197,8.33,96.8,51.0,7.07,30.0,0.65,524.0,Severe,2018,5,11
Ahmedabad,2018-05-12,44.79,118.12710293078135,7.28,32.12,21.1,23.48347601937197,7.28,74.84,37.9,6.22,30.82,0.65,222.0,Poor,2018,5,12
Ahmedabad,2018-05-13,50.16,118.12710293078135,13.86,28.17,24.09,23.48347601937197,13.86,80.78,28.52,7.5,31.48,0.65,332.0,Very Poor,2018,5,13
Ahmedabad,2018-05-14,49.07,118.12710293078135,8.51,30.74,21.34,23.48347601937197,8.51,88.3,27.48,6.89,31.88,0.65,272.0,Poor,2018,5,14
Ahmedabad,2018-05-15,46.06,118.12710293078135,7.07,27.6,18.74,23.48347601937197,7.07,59.55,32.54,5.54,27.16,0.65,232.0,Poor,2018,5,15
Ahmedabad,2018-05-16,52.82,118.12710293078135,9.88,28.48,21.26,23.48347601937197,9.88,73.73,27.07,6.94,29.35,0.96,247.0,Poor,2018,5,16
Ahmedabad,2018-05-17,53.39,118.12710293078135,6.91,30.28,19.9,23.48347601937197,6.91,56.45,31.93,6.21,32.04,0.82,254.0,Poor,2018,5,17
Ahmedabad,2018-05-18,59.44,118.12710293078135,6.67,31.77,20.48,23.48347601937197,6.67,86.73,38.54,5.65,31.0,0.65,236.0,Poor,2018,5,18
Ahmedabad,2018-05-19,71.01,118.12710293078135,7.69,38.17,24.36,23.48347601937197,7.69,106.62,24.78,9.05,35.54,0.93,273.0,Poor,2018,5,19
Ahmedabad,2018-05-20,59.98,118.12710293078135,8.89,31.95,22.22,23.48347601937197,8.89,97.46,34.49143047551845,7.68,31.62,0.87,273.0,Poor,2018,5,20
Ahmedabad,2018-05-21,50.7,118.12710293078135,8.58,33.44,22.69,23.48347601937197,8.58,27.74,59.94,6.92,32.76,0.65,256.0,Poor,2018,5,21
Ahmedabad,2018-05-22,69.87,118.12710293078135,6.96,34.82,22.14,23.48347601937197,6.96,16.35,40.76,8.23,32.22,0.65,217.0,Poor,2018,5,22
Ahmedabad,2018-05-23,61.53,118.12710293078135,10.41,42.53,28.52,23.48347601937197,10.41,17.94,48.3,9.75,38.71,1.37,291.0,Poor,2018,5,23
Ahmedabad,2018-05-24,67.03,118.12710293078135,10.37,38.68,26.61,23.48347601937197,10.37,21.21,32.34,9.79,33.02,0.65,314.0,Very Poor,2018,5,24
Ahmedabad,2018-05-25,43.37,118.12710293078135,20.03,35.01,32.02,23.48347601937197,20.03,56.38,40.07,8.28,43.42,3.43,355.0,Very Poor,2018,5,25
Ahmedabad,2018-05-26,60.05,118.12710293078135,22.86,40.83,36.98,23.48347601937197,22.86,95.07,33.52,16.03,50.15,4.78,587.0,Severe,2018,5,26
Ahmedabad,2018-05-27,56.93,118.12710293078135,10.46,30.45,22.62,23.48347601937197,10.46,102.66,37.12,6.98,33.54,0.87,535.0,Severe,2018,5,27
Ahmedabad,2018-05-28,44.14,118.12710293078135,18.18,18.82,24.15,23.48347601937197,18.18,109.33,31.1,5.48,30.25,0.65,366.0,Very Poor,2018,5,28
Ahmedabad,2018-05-29,69.0,118.12710293078135,25.24,7.32,21.03,23.48347601937197,25.24,131.7,34.49143047551845,4.74,30.99,0.65,404.0,Severe,2018,5,29
Ahmedabad,2018-05-30,43.53,118.12710293078135,17.41,58.56,25.49,23.48347601937197,17.41,56.99,20.24,4.3,28.74,1.97,166.4635814889336,Moderate,2018,5,30
Ahmedabad,2018-05-31,16.63,118.12710293078135,14.05,73.8,42.09,23.48347601937197,14.05,62.47,19.51,4.46,28.21,0.88,166.4635814889336,Moderate,2018,5,31
Ahmedabad,2018-06-01,78.16,118.12710293078135,18.21,55.31,40.57,23.48347601937197,18.21,59.64,15.87,5.1,30.68,0.65,355.0,Very Poor,2018,6,1
Ahmedabad,2018-06-02,83.27,118.12710293078135,15.82,50.38,36.38,23.48347601937197,15.82,46.16,18.23,6.38,27.68,0.65,338.0,Very Poor,2018,6,2
Ahmedabad,2018-06-03,63.79,118.12710293078135,14.35,48.44,34.34,23.48347601937197,14.35,56.5,34.49143047551845,5.66,23.81,0.65,351.0,Very Poor,2018,6,3
Ahmedabad,2018-06-04,50.27,118.12710293078135,9.53,46.15,29.62,23.48347601937197,9.53,43.76,34.49143047551845,4.93,23.3,0.65,280.0,Poor,2018,6,4
Ahmedabad,2018-06-05,51.54,118.12710293078135,13.48,51.04,34.95,23.48347601937197,13.48,37.58,6.9,5.61,31.16,0.65,297.0,Poor,2018,6,5
Ahmedabad,2018-06-06,54.35,118.12710293078135,11.58,50.45,33.25,23.48347601937197,11.58,49.66,14.85,5.31,25.54,0.65,319.0,Very Poor,2018,6,6
Ahmedabad,2018-06-07,53.59,118.12710293078135,10.18,45.53,29.81,23.48347601937197,10.18,59.53,17.93,4.73,22.97,0.65,247.0,Poor,2018,6,7
